German,Allemand,,src/main/java/settings/listLangues.java:35,
"Current photo is null","La photo actuelle est vide",,src/main/java/controller/PhotoTagViewController.java:695,
"No geographical information to display the position","Pas d'informations géographiques pour afficher la position",,src/main/java/controller/PhotoTagViewController.java:712,
"To change position, remove geotag information","Pour changer la positon, supprimer d'abord le géo marquage",,src/main/java/controller/PhotoTagViewController.java:721,
"Photo geotagging","Géomarquage des photos",,"src/main/java/controller/PhotoTagViewController.java:758
src/main/java/controller/PhotoTagViewController.java:830",
"Remove coordinates in the photo metadata","Supprimer les coordonnées de la photo ",,src/main/java/controller/PhotoTagViewController.java:758,
"Problem during geotagging process","Problème pendant le géomarquage des photos",,"src/main/java/controller/PhotoTagViewController.java:774
src/main/java/controller/PhotoTagViewController.java:851",
"The photo is placed on the GPS track","La photo est située sur la trace GPS",,src/main/java/controller/PhotoTagViewController.java:805,
"The photo is already geotagged","La photo est déjà géomarquée",,src/main/java/controller/PhotoTagViewController.java:808,
"Write the coordinates in the photo metadata","Ecrire les coordonnées dans les métadonnées de la photo",,src/main/java/controller/PhotoTagViewController.java:830,
"Display the entire map","Afficher la carte entière",,src/main/java/controller/PhotoTagViewController.java:884,
"Please choose the photo folder to associate with the track","Choisir le dossier à associer à la trace",,src/main/java/controller/PhotoTagViewController.java:892,
Folder,Dossier,,src/main/java/controller/PhotoTagViewController.java:942,
"Choose the folder of the original photos","Choisir le dossier des photos originales",,src/main/java/controller/PhotoTagViewController.java:945,
"Choose an external GPS track","Choisir une trace GPS externe",,src/main/java/controller/PhotoTagViewController.java:950,
"Generate on the track","Générer sur la trace",,src/main/java/controller/PhotoTagViewController.java:952,
"Generate a folder with the photos on the track","Générer un dossier avec les photos sur la trace",,src/main/java/controller/PhotoTagViewController.java:956,
"Generate an album","Générer un album photos",,src/main/java/controller/PhotoTagViewController.java:958,
"Generate a folder for a single album","Générer un dossier pour un album simple",,src/main/java/controller/PhotoTagViewController.java:961,
Hour,Heure,,"src/main/java/controller/PhotoTagViewController.java:966
src/main/java/littlewins/winCsv.java:296",
Description,Description,,"src/main/java/controller/CoordController.java:616
src/main/java/littlewins/winPoint.java:80",
"Decimal separator must be a point","Le séparateur décimal doit être un point",,src/main/java/controller/CoordController.java:624,
"Place with coordinates","Placer avec les coordonnées",,src/main/java/controller/CoordController.java:625,
"Manually place the point on the map","Placer manuellement le point sur la carte",,src/main/java/controller/CoordController.java:626,
"Click on timeline","Cliquer sur la ligne de temps",,src/main/java/leaflet/map_photo_one.java:143,
"to place the photo marker","pour placer le marqueur de la photo",,src/main/java/leaflet/map_photo_one.java:144,
SP,BD,,"src/main/java/leaflet/map_visu.java:503
src/main/java/kml/trackScore.java:175 src/main/java/kml/trackScore.java:294
src/main/java/kml/trackScore.java:350",
EP,BA,,"src/main/java/leaflet/map_visu.java:519
src/main/java/kml/trackScore.java:238 src/main/java/kml/trackScore.java:294
src/main/java/kml/trackScore.java:352",
"Max GPS alt","Alt max GPS",,"src/main/java/controller/SummaryController.java:259
src/main/java/leaflet/map_visu.java:787",
"Min GPS alt","Alti Mini GPS",,"src/main/java/controller/SummaryController.java:260
src/main/java/leaflet/map_visu.java:789",
"Max climb","Vario max",,"src/main/java/controller/SummaryController.java:263
src/main/java/leaflet/map_visu.java:791
src/main/java/leaflet/map_pm.java:142 src/main/java/kml/headersKml.java:99",
"Max sink","Vario mini",,"src/main/java/controller/SummaryController.java:264
src/main/java/leaflet/map_visu.java:793
src/main/java/kml/headersKml.java:102",
"Max gain","Gain max",,"src/main/java/leaflet/map_visu.java:794
src/main/java/leaflet/map_pm.java:143 src/main/java/kml/headersKml.java:96",
"Max speed","Vitesse max",,"src/main/java/leaflet/map_visu.java:796
src/main/java/kml/headersKml.java:105",
"Best transition","Meilleure transition",,"src/main/java/leaflet/map_visu.java:797
src/main/java/kml/trackThermal.java:268",
Size,Longueur,,src/main/java/leaflet/map_visu.java:806,
Aberrants,Aberrants,,src/main/java/leaflet/map_visu.java:808,
Signature,Signature,,src/main/java/leaflet/map_visu.java:809,
"French contest",CFD,,"src/main/java/controller/SummaryController.java:205
src/main/java/leaflet/map_visu.java:826
src/main/java/kml/trackScore.java:112",
"Swiss contest","Challenge suisse",,"src/main/java/controller/SummaryController.java:208
src/main/java/leaflet/map_visu.java:829
src/main/java/kml/trackScore.java:115",
"World XContest","World XContest",,"src/main/java/controller/SummaryController.java:211
src/main/java/leaflet/map_visu.java:832
src/main/java/kml/trackScore.java:118",
"FAI triangle","Triangle FAI",,"src/main/java/controller/SummaryController.java:218
src/main/java/leaflet/map_visu.java:839",
"Flight 2 points","Distance 2 points",,"src/main/java/controller/SummaryController.java:221
src/main/java/leaflet/map_visu.java:842
src/main/java/kml/trackScore.java:138",
"Flat triangle","Triangle plat",,"src/main/java/controller/SummaryController.java:224
src/main/java/leaflet/map_visu.java:845
src/main/java/kml/trackScore.java:141",
"Flight 1 point","Distance 1 point",,"src/main/java/controller/SummaryController.java:227
src/main/java/leaflet/map_visu.java:848
src/main/java/kml/trackScore.java:144",
"Flight 3 points","Distance 3 points",,"src/main/java/controller/SummaryController.java:230
src/main/java/leaflet/map_visu.java:851
src/main/java/kml/trackScore.java:147",
Shadow,Ombrage,,src/main/java/leaflet/map_visu.java:915,
Transitions,Transitions,,"src/main/java/leaflet/map_visu.java:918
src/main/java/kml/trackThermal.java:202",
"Max GPS Alt","Alti Max GPS",,"src/main/java/leaflet/map_pm.java:140 src/main/java/kml/headersKml.java:86",
Analyze,Analyse,,src/main/java/kml/trackThermal.java:70,
"Best gain","Meilleur gain",,src/main/java/kml/trackThermal.java:141,
Score,Score,,src/main/java/kml/trackScore.java:72,
Average,Moyenne,,src/main/java/kml/trackScore.java:82,
"FAI Triangle","Triangle FAI",,src/main/java/kml/trackScore.java:135,
P,P,,"src/main/java/kml/trackScore.java:199 src/main/java/kml/trackScore.java:271
src/main/java/kml/trackScore.java:350 src/main/java/kml/trackScore.java:352
src/main/java/kml/trackScore.java:354",
"Right clic for profile","Clic droit pour profil",,src/main/java/kml/trackSimple.java:58,
Climb,Vario,,src/main/java/kml/trackSimple.java:97,
"Colored tracks","Traces colorées",,src/main/java/kml/trackColor.java:66,
"By climb","Selon le vario",,src/main/java/kml/trackColor.java:111,
"By altitude","Selon l'altitude",,src/main/java/kml/trackColor.java:189,
"By speed","Selon la vitesse",,src/main/java/kml/trackColor.java:265,
"Landing time","Heure Attero",,src/main/java/kml/headersKml.java:73,
"Take-off Baro Alt","Alt Deco Baro",,src/main/java/kml/headersKml.java:77,
"Max Baro Alt","Alti Max Baro",,src/main/java/kml/headersKml.java:79,
"Min baro alt","Alti Min baro",,src/main/java/kml/headersKml.java:81,
"Landing Baro Alt","Alt Attero Baro",,src/main/java/kml/headersKml.java:82,
"Take-off GPS Alt","Alti Déco GPS",,src/main/java/kml/headersKml.java:84,
"Min GPS Alt","Alt mini GPS",,src/main/java/kml/headersKml.java:88,
"Landing GPS Alt","Alt Attero GPS",,src/main/java/kml/headersKml.java:89,
"Help for exploitation of this kml file","Aide sur l'exploitation de ce fichier kml",,src/main/java/kml/headersKml.java:107,
"Replay the flight","Refaire le vol",,src/main/java/kml/trackReplay.java:92,
"GPS Choice","Choix GPS",,src/main/java/littlewins/winGPS.java:155,
Port,Port,,src/main/java/littlewins/winGPS.java:172,
"Test GPS connection","Teste la connexion GPS",,src/main/java/littlewins/winGPS.java:216,
"Refreshes the list of ports or disks","Actualise la liste des ports ou des disques",,src/main/java/littlewins/winGPS.java:189,
"GPS not detected","GPS non détecté",,src/main/java/littlewins/winGPS.java:516,
Area,Région,,src/main/java/littlewins/winSiteList.java:93,
Source,Origine,,src/main/java/littlewins/winSiteList.java:98,
"Enter key for confirmation of entries","Touche Enter pour valider une saisie",,src/main/java/littlewins/winAirDraw.java:72,
Class,Classe,,src/main/java/littlewins/winAirDraw.java:94,
Floor,Plancher,,"src/main/java/trackgps/checkAirspace.java:210
src/main/java/littlewins/winAirDraw.java:107",
Ceiling,Plafond,,"src/main/java/trackgps/checkAirspace.java:211
src/main/java/littlewins/winAirDraw.java:122",
"Ceiling must be above the floor","Le plafond doit être supérieur au plancher",,src/main/java/littlewins/winAirDraw.java:198,
"Name must not be null","Le nom ne doit pas être nul",,src/main/java/littlewins/winAirDraw.java:203,
"Class must not be null","La classe ne doit pas être nulle",,src/main/java/littlewins/winAirDraw.java:208,
"Select the folder of GPS tracks to import","Choisir le dossier des traces GPS à importer",,src/main/java/littlewins/winDirChoose.java:81,
"Select the default Logfly folder","Choisir le dossier de travail de Logfly",,src/main/java/littlewins/winDirChoose.java:88,
"Select the new logbook folder","Choisir le nouveau dossier pour le carnet",,"src/main/java/littlewins/winDirChoose.java:95
src/main/java/littlewins/winDirChoose.java:109",
"Select the folder for online contest","Choisir le dossier pour la compétition en ligne",,src/main/java/littlewins/winDirChoose.java:102,
"Select the folder where the logbook will be saved","Choisir le dossier où le carnet sera sauvegardé",,src/main/java/littlewins/winDirChoose.java:116,
"Save the current flights log file","Sauvegarde le carnet en cours d'utilisation",,src/main/java/littlewins/winBackup.java:59,
"Restore as the current flights log file","Restaure le fichier comme carnet en cours",,src/main/java/littlewins/winBackup.java:63,
"Replace current log file by ","Remplacer le carnet en cours par",,src/main/java/littlewins/winBackup.java:137,
Sender,Expéditeur,,"src/main/java/littlewins/winMail.java:165
src/main/java/littlewins/winSendDb.java:133",
Recipient,Destinataire,,src/main/java/littlewins/winMail.java:180,
Subject,Sujet,,src/main/java/littlewins/winMail.java:199,
Send,Envoyer,,"src/main/java/littlewins/winMail.java:216
src/main/java/littlewins/winLog.java:90
src/main/java/littlewins/winSendDb.java:150",
"Error sending mail","Erreur pendant l'envoi du mail",,src/main/java/littlewins/winMail.java:307,
"Click on timeline to place the photo marker","Cliquer sur la ligne de temps pour placer le marqueur",,src/main/java/littlewins/winMapPhotoPoint.java:75,
ZIP,CP,,"src/main/java/littlewins/winOsmCities.java:78
src/main/java/littlewins/winSearchCities.java:107
src/main/java/littlewins/winSiteChoice.java:119",
Search,Recherche,,"src/main/java/littlewins/winSearchCities.java:81
src/main/java/littlewins/winAirSearch.java:48",
"IGC Format","Format IGC",,src/main/java/littlewins/winFileSave.java:114,
"The track is saved in IGC format with the .igc extension","La trace est enregistrée au format IGC avec l'extension .igc",,src/main/java/littlewins/winFileSave.java:114,
"GPX Format","Format GPX",,"src/main/java/littlewins/winFileSave.java:115
src/main/java/littlewins/winFileSave.java:176
src/main/java/littlewins/winFileSave.java:216",
"The track is saved in GPX format with the .gpx extension","La trace est enregistrée au format GPX avec l'extension .gpx ",,src/main/java/littlewins/winFileSave.java:115,
"Exported file type","Type de fichier exporté",,src/main/java/littlewins/winFileSave.java:117,
"Supported file types","Types de fichiers supportés",,"src/main/java/littlewins/winFileSave.java:124
src/main/java/littlewins/winFileSave.java:130
src/main/java/littlewins/winFileSave.java:144
src/main/java/littlewins/winFileSave.java:151
src/main/java/littlewins/winFileSave.java:158
src/main/java/littlewins/winFileSave.java:165
src/main/java/littlewins/winFileChoose.java:99
src/main/java/littlewins/winFileChoose.java:107
src/main/java/littlewins/winFileChoose.java:115
src/main/java/littlewins/winFileChoose.java:123
src/main/java/littlewins/winFileChoose.java:131
src/main/java/littlewins/winFileChoose.java:139
src/main/java/littlewins/winFileChoose.java:145
src/main/java/littlewins/winFileChoose.java:157",
"Choose a destination and a filename","Choisir un dossier et un nom de fichier",,"src/main/java/littlewins/winFileSave.java:126
src/main/java/littlewins/winFileSave.java:132
src/main/java/littlewins/winFileSave.java:146
src/main/java/littlewins/winFileSave.java:153
src/main/java/littlewins/winFileSave.java:160
src/main/java/littlewins/winFileSave.java:167
src/main/java/littlewins/winFileSave.java:190
src/main/java/littlewins/winFileSave.java:197
src/main/java/littlewins/winFileSave.java:204
src/main/java/littlewins/winFileSave.java:211
src/main/java/littlewins/winFileSave.java:218
src/main/java/littlewins/winFileSave.java:225",
"OziExplorer Format","Format OZIExplorer",,"src/main/java/littlewins/winFileSave.java:172
src/main/java/littlewins/winFileSave.java:188",
"The file is saved in Oziexplorer format with the .wpt extension","Le fichier est enregistré au format Oziexplorer avec l'extension .wpt",,src/main/java/littlewins/winFileSave.java:172,
"CompeGPS Format","Format Compe GPS",,"src/main/java/littlewins/winFileSave.java:173
src/main/java/littlewins/winFileSave.java:195",
"The file is saved in CompeGPS format with the .wpt extension","Le fichier est enregistré au format CompeGPS avec l'extension .wpt",,src/main/java/littlewins/winFileSave.java:173,
"PCX5 Format","Format PCX5",,"src/main/java/littlewins/winFileSave.java:174
src/main/java/littlewins/winFileSave.java:202",
"The file is saved in PCX5 format with the .pcx extension","Le fichier est enregistré au format PCX5 avec l'extension .pcx",,src/main/java/littlewins/winFileSave.java:174,
"Kml Format","Format Kml",,"src/main/java/littlewins/winFileSave.java:175
src/main/java/littlewins/winFileSave.java:209",
"The file is saved in kml format with the .kml extension","Le fichier est enregistré au format kml avec l'extension .kml",,src/main/java/littlewins/winFileSave.java:175,
"The file is saved in GPX format with the .gpx extension","Le fichier est enregistré au format GPX avec l'extension .gpx",,src/main/java/littlewins/winFileSave.java:176,
"Cup Format","Format Cup",,"src/main/java/littlewins/winFileSave.java:177
src/main/java/littlewins/winFileSave.java:223",
"The file is saved in Cup format with the .cup extension","Le fichier est enregistré au format Cup avec l'extension .cup",,src/main/java/littlewins/winFileSave.java:177,
"Exported file format","Format du fichier exporté",,src/main/java/littlewins/winFileSave.java:179,
"Include tracks","Inclure les traces",,src/main/java/littlewins/winCsv.java:85,
"Error while exporting data","Erreur pendant l'exportation des données",,src/main/java/littlewins/winCsv.java:214,
"IGC File","Fichier IGC",,src/main/java/littlewins/winCsv.java:294,
"Old name","Ancien nom",,src/main/java/littlewins/winRename.java:56,
"New name","Nouveau nom",,src/main/java/littlewins/winRename.java:72,
"Turnpoints List","Liste balises",,src/main/java/littlewins/winSaveXcp.java:406,
"Turnpoint prefix","Prefixe balise",,src/main/java/littlewins/winSaveXcp.java:410,
Saving,Enregistrement,,"src/main/java/controller/WaypViewController.java:537
src/main/java/littlewins/winSaveXcp.java:437",
"Logfly Xcp format","Format Logfly Xcp",,src/main/java/littlewins/winSaveXcp.java:457,
"Ozi format","Format Ozi",,src/main/java/littlewins/winSaveXcp.java:460,
"CompeGPS format","Format CompeGPS",,src/main/java/littlewins/winSaveXcp.java:463,
"PCX5 format","Format PCX5",,src/main/java/littlewins/winSaveXcp.java:466,
"Kml format","Format Kml",,src/main/java/littlewins/winSaveXcp.java:469,
"Gpx format","Format Gpx",,src/main/java/littlewins/winSaveXcp.java:472,
"Cup format","Format Cup",,src/main/java/littlewins/winSaveXcp.java:475,
"Double click to select a site in the list","Double clic pour sélectionner un site",,src/main/java/littlewins/winSiteChoice.java:94,
"Send in Google format","Envoi format Google",,src/main/java/littlewins/winUsbWWayp.java:92,
"Send in wpt format","Envoi format wpt",,"src/main/java/littlewins/winUsbWWayp.java:93
src/main/java/littlewins/winUsbWWayp.java:99
src/main/java/littlewins/winUsbWWayp.java:105",
"Send in cup format","Envoi format cup",,src/main/java/littlewins/winUsbWWayp.java:111,
"Send in compeGPS format","Envoi format CompeGPS",,"src/main/java/littlewins/winUsbWWayp.java:120
src/main/java/littlewins/winUsbWWayp.java:132",
"Send in OZI format","Envoi format OZI",,src/main/java/littlewins/winUsbWWayp.java:126,
"Message could not be sent","Le message n'a pas pu être envoyé",,src/main/java/littlewins/winLog.java:122,
"Baro Alt","Alti Baro",,src/main/java/littlewins/winPoints.java:146,
"GPS Alt","Alti GPS",,src/main/java/littlewins/winPoints.java:148,
Lat,Lat,,src/main/java/littlewins/winPoints.java:150,
Long,Long,,src/main/java/littlewins/winPoints.java:152,
"Dist (m)","Dist (m)",,src/main/java/littlewins/winPoints.java:154,
"Gd Speed","Vit Sol",,src/main/java/littlewins/winPoints.java:156,
Summer,Eté,,src/main/java/littlewins/winPoints.java:183,
Winter,Hiver,,src/main/java/littlewins/winPoints.java:185,
or,ou,,"src/main/java/littlewins/winFileChoose.java:100
src/main/java/littlewins/winFileChoose.java:108",
"Select a file","Choisir un fichier",,"src/main/java/littlewins/winFileChoose.java:117
src/main/java/littlewins/winFileChoose.java:125
src/main/java/littlewins/winFileChoose.java:133
src/main/java/littlewins/winFileChoose.java:141
src/main/java/littlewins/winFileChoose.java:147
src/main/java/littlewins/winFileChoose.java:153
src/main/java/littlewins/winFileChoose.java:159
src/main/java/littlewins/winFileChoose.java:165",
"Airspace infringements check","Vérification d'infractions à l'espace aérien",,src/main/java/littlewins/winFileChoose.java:122,
"Select a logbook copy to restore","Choisir une copie du carnet à restaurer",,src/main/java/littlewins/winFileChoose.java:130,
"Choose the file to restore","Choisir le fichier à restaurer",,src/main/java/littlewins/winFileChoose.java:138,
"Supported formats","Formats supportés",,src/main/java/littlewins/winFileChoose.java:151,
"Error sending logbook","Erreur pendant l'envoi du carnet",,src/main/java/littlewins/winSendDb.java:239,
"Transfer completed","Transfert terminé",,src/main/java/systemio/filesmove.java:90,
"Problem during transfer","Problème pendant le transfert",,src/main/java/systemio/filesmove.java:100,
"The file has been downloaded","Le fichier a été téléchargé",,src/main/java/systemio/webdown.java:67,
"Download stop","Téléchargement interrompu",,src/main/java/systemio/webdown.java:125,
"Download failed","Le téléchargement a échoué",,src/main/java/systemio/webdown.java:135,
"Loading in progress","Téléchargement en cours",,"src/main/java/littlewins/winSendDb.java:262
src/main/java/systemio/webdown.java:185",
Path,Chemin,,src/main/java/photos/exifReader.java:95,
"Size file","Taille du fichier",,src/main/java/photos/exifReader.java:97,
"Camera make","Fabricant ",,src/main/java/photos/exifReader.java:101,
"Camera model",Modèle,,src/main/java/photos/exifReader.java:106,
"Date/Time Original","Date/heure Original",,src/main/java/photos/exifReader.java:112,
"Modify date","Date de modification",,src/main/java/photos/exifReader.java:116,
Aperture,Ouverture,,src/main/java/photos/exifReader.java:133,
"Exposure time","Temps d'exposition",,src/main/java/photos/exifReader.java:137,
"No GPS information","pas d'informations GPS",,src/main/java/photos/exifReader.java:146,
"A new version {0}. {1} is available","Une nouvelle version {0}.{1} est disponible",,src/main/java/liveUpdate/checkUpdate.java:78,
"Do you want to install it","Voulez vous l'installer",,"src/main/java/liveUpdate/checkUpdate.java:79
src/main/java/liveUpdate/checkUpdate.java:112",
"A major update is available [version {0}]","Une mise à jour majeure est disponible [version {0}]",,"src/main/java/liveUpdate/checkUpdate.java:96
src/main/java/liveUpdate/checkUpdate.java:111",
"You need to restart the program","Vous devez redémarrer le programme...",,src/main/java/liveUpdate/checkUpdate.java:175,
"Update info could not be loaded","Le bulletin de mise à jour n'a pas pu être chargé",,src/main/java/liveUpdate/checkUpdate.java:150,
"Logfly has been updated","Logfly a été mis à jour",,src/main/java/liveUpdate/checkUpdate.java:174,
"Year by year","Année par année",,src/main/java/settings/listTypeYear.java:34,
"All years","Toutes les années",,src/main/java/settings/listTypeYear.java:35,
"Calendar year","Année civile",,"src/main/java/settings/listSynthese.java:34
src/main/java/littlewins/winCsv.java:67",
"Last twelve months","Douze mois",,src/main/java/settings/listSynthese.java:35,
"Overwrite the existing file","Remplacer le fichier existant",,src/main/java/controller/WaypViewController.java:537,
"No tracks in the Syride folder","Pas de traces dans le dossier Syride",,src/main/java/controller/GPSViewController.java:863,
"Retrieving the list of flights in progress","Chargement de la liste des vols en cours",,src/main/java/controller/GPSViewController.java:886,
"flights inserted","vol(s) inséré(s)",,src/main/java/controller/GPSViewController.java:1162,
"Logbook presentation","Présentation du carnet",,src/main/java/controller/ConfigViewController.java:913,
"Repatriate a copy","Récupérer une copie",,src/main/java/controller/ConfigViewController.java:919,
"Default map location","Position de la carte par défaut",,src/main/java/controller/ConfigViewController.java:935,
"Start window","Fenêtre démarrage",,src/main/java/controller/ConfigViewController.java:944,
"Syride folder","Dossier Syride",,src/main/java/controller/ConfigViewController.java:946,
"Please note, only folders are displayed","ATTENTION, seuls les dossiers sont affichés",,"src/main/java/littlewins/winDirChoose.java:82
src/main/java/littlewins/winDirChoose.java:89
src/main/java/littlewins/winDirChoose.java:96
src/main/java/littlewins/winDirChoose.java:103
src/main/java/littlewins/winDirChoose.java:110
src/main/java/littlewins/winDirChoose.java:117
src/main/java/littlewins/winDirChoose.java:124
src/main/java/littlewins/winDirChoose.java:131",
"Select the import folder for GPS tracks","Choisir le dossier d'import des traces GPS",,src/main/java/littlewins/winDirChoose.java:123,
"Select the Syride folder for GPS tracks","Choisir le dossier Syride des traces GPS",,src/main/java/littlewins/winDirChoose.java:130,
"Where to place the map","Où placer la carte",,src/main/java/littlewins/winSearchCities.java:75,
"Double click to select a town","Double clic pour sélectionner une ville",,src/main/java/littlewins/winSearchCities.java:95,
"Run the installation of the new version","Lancer l'installation de la nouvelle version",,src/main/java/liveUpdate/checkUpdate.java:116,
Thermal,Thermique,,src/main/java/controller/SummaryController.java:147,
Glide,Transition,,src/main/java/controller/SummaryController.java:151,
Dive,Descente,,src/main/java/controller/SummaryController.java:155,
Various,Divers,,src/main/java/controller/SummaryController.java:158,
"Extraction time","Délai d'extraction",,src/main/java/controller/SummaryController.java:261,
"Avg transition speed","Vit moyenne transition",,src/main/java/controller/SummaryController.java:262,
"Avg thermal climb","Taux moyen montée",,src/main/java/controller/SummaryController.java:265,
"Avg th efficiency","Efficacité moyenne",,src/main/java/controller/SummaryController.java:266,
Summary,Synthèse,,"src/main/java/controller/FullMapController.java:731
src/main/java/controller/TraceViewController.java:541
src/main/java/controller/CarnetViewController.java:832
src/main/java/controller/CarnetViewController.java:964",
"Show a summary of the flight","Affiche une synthèse du vol",,src/main/java/controller/FullMapController.java:734,
Pathway,Chronologie,,src/main/java/controller/FullMapController.java:735,
"Show pathway","Affiche la chronologie",,src/main/java/controller/FullMapController.java:738,
"Use an external program to download waypoints","Utiliser un programme externe pour charger les waypoints",,src/main/java/controller/WaypViewController.java:1231,
"GPSDump report","Rapport GPSDump",,src/main/java/controller/WaypViewController.java:1281,
Réception,Réception,,"src/main/java/controller/WaypViewController.java:1322
src/main/java/controller/WaypViewController.java:1344
src/main/java/controller/WaypViewController.java:1368
src/main/java/controller/WaypViewController.java:1392",
"Not supported, use an external program","Non supporté, utiliser un programme externe",,src/main/java/controller/WaypViewController.java:1577,
"Click on a glider to display its total number of hours","Cliquer sur une voile pour afficher le nombre total d'heures",,src/main/java/controller/DashController.java:467,
"No flights counted for this glider","Pas de vols pour cette voile",,src/main/java/database/dbSearch.java:329,
Months,Mois,,src/main/java/controller/DashController.java:705,
"No pathway","Pas de chronologie",,src/main/java/leaflet/map_visu.java:448,
"Waypoint management is not supported","La gestion des waypoints n'est pas assurée",,src/main/java/littlewins/winGPS.java:522,
"on this operating system for GPS 6015","sur ce système pour le GPS 6015",,src/main/java/littlewins/winGPS.java:524,
"SELECT ANY FILE","CHOISISSEZ UN FICHIER",,src/main/java/littlewins/winFileChoose.java:163,
"The whole folder will be explored","Tout le dossier sera exploré",,src/main/java/littlewins/winFileChoose.java:164,
"Debug mode","Mode debug",,src/main/java/controller/ConfigViewController.java:949,
"Checked airspaces","Espaces vérifiés",,src/main/java/trackgps/checkAirspace.java:190,
"airspaces checked","espaces vérifiés",,src/main/java/trackgps/checkAirspace.java:218,
enter,entrer,,src/main/java/trackgps/checkAirspace.java:430,
exit,sortir,,src/main/java/trackgps/checkAirspace.java:436,
"if a point is in more than one airspace, the last tested is displayed","si un point est dans plus d'un espace, c'est le dernier espace testé qui est affiché",,src/main/java/trackgps/checkAirspace.java:454,
"Open OpenAir files","Ouvrir des fichiers Open Air",,src/main/java/controller/AirspaceController.java:1314,
"Download french OpenAir files from http://pascal.bazile.free.fr","Télécharger des fichiers OpenAir français depuis http://pascal.bazile.free.fr",,src/main/java/controller/AirspaceController.java:1318,
"Draw free airspaces on map","Dessiner des espaces aériens sur la carte",,src/main/java/controller/AirspaceController.java:1323,
"The track will start at","La trace démarrera à",,src/main/java/controller/FullMapController.java:253,
"and will end at","et se terminera à",,src/main/java/controller/FullMapController.java:256,
"the starting point and the end point of the zone to be kept","le point de départ et le point de fin de la portion à conserver",,src/main/java/controller/FullMapController.java:314,
"A copy of the original track will be generated in the working folder","Une copie de la trace originale sera générée dans le dossier de travail",,src/main/java/controller/FullMapController.java:315,
"Local file","Fichier local",,src/main/java/controller/FullMapController.java:482,
"Using an OpenAir file on the computer","Utiliser un fichier OpenAir de l'ordinateur",,src/main/java/controller/FullMapController.java:482,
pascal.bazile.free.fr,pascal.bazile.free.fr,,src/main/java/controller/FullMapController.java:483,
"Download the latest update on website","Télécharger la dernière mise à jour sur le site",,src/main/java/controller/FullMapController.java:483,
"OpenAir files","fichiers OpenAir",,src/main/java/controller/FullMapController.java:485,
"Do you want to exclude airspaces of type E","Voulez vous exclure les espaces de type E",,src/main/java/controller/FullMapController.java:511,
"No airspaces to check","Pas d'espaces aériens à vérifier",,src/main/java/controller/FullMapController.java:545,
"Adjust track structure","Modifier la trace",,src/main/java/controller/FullMapController.java:748,
"Glider flight time","Total horaire de la voile",,"src/main/java/controller/CarnetViewController.java:848
src/main/java/controller/CarnetViewController.java:1021",
"Input allowed: letters, numbers, underscore","Saisie autorisée : lettres, nombre, underscore",,src/main/java/controller/CoordController.java:463,
"Downloading digital elevation data","Téléchargement des fichiers élévation",,src/main/java/systemio/webdown.java:73,
"Downloading OpenAir file from pascal.bazile.free.fr","Téléchargement des fichiers OpenAir de pascal.bazile.free.fr",,src/main/java/systemio/webdown.java:77,
"Srtm file import completed","Import des fichiers SRTM terminé",,src/main/java/srtm/hgtDownload.java:52,
Point,Point,,"src/main/java/controller/FullMapController.java:254
src/main/java/controller/FullMapController.java:257",
"To remove the useless points, select by a click on the altitude line","Pour supprimer les points inutiles, sélectionner par un clic sur la courbe d'altitude",,src/main/java/controller/FullMapController.java:313,"Expression à vérifier pour l'allemand"
